,city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
1911,Burbank,2018-03-14 07:53:00,14.0,11.0,Light Rain,987.8,13.0,1.78,14.0
1912,Burbank,2018-03-14 08:27:00,14.0,26.0,Cloudy,987.8,13.0,0.25,14.0
1913,Burbank,2018-03-14 08:43:00,14.0,26.0,Cloudy,987.47,11.0,0.25,14.0
1914,Burbank,2018-03-14 08:53:00,14.0,12.0,Rain,987.47,7.0,0.51,14.0
1915,Burbank,2018-03-14 09:32:00,14.0,11.0,Light Rain,987.14,11.0,1.02,14.0
1916,Burbank,2018-03-14 09:53:00,14.0,26.0,Cloudy,987.14,11.0,2.79,14.0
1917,Burbank,2018-03-14 09:59:00,14.0,26.0,Cloudy,987.14,11.0,0.0,14.0
1918,Burbank,2018-03-14 10:25:00,14.0,26.0,Cloudy,986.81,7.0,0.0,14.0
1919,Burbank,2018-03-14 10:44:00,14.0,26.0,Cloudy,986.81,9.0,0.0,14.0
1920,Burbank,2018-03-14 10:53:00,14.0,26.0,Cloudy,986.81,7.0,0.0,14.0
1921,Burbank,2018-03-14 11:08:00,14.0,26.0,Cloudy,986.81,6.0,0.0,14.0
1922,Burbank,2018-03-14 11:53:00,13.0,26.0,Cloudy,986.81,17.0,0.25,13.0
1923,Burbank,2018-03-14 11:58:00,13.0,27.0,Mostly Cloudy,986.81,11.0,0.0,13.0
1924,Burbank,2018-03-14 12:53:00,12.0,29.0,Partly Cloudy,986.81,7.0,0.0,12.0
1925,Burbank,2018-03-14 13:11:00,12.0,27.0,Mostly Cloudy,987.14,6.0,0.0,12.0
1926,Burbank,2018-03-14 13:53:00,12.0,26.0,Cloudy,987.47,0.0,0.0,12.0
1927,Burbank,2018-03-14 14:15:00,12.0,30.0,Partly Cloudy,987.47,0.0,0.0,12.0
1928,Burbank,2018-03-14 14:53:00,12.0,34.0,Fair,987.8,6.0,0.0,12.0
1929,Burbank,2018-03-14 15:11:00,12.0,30.0,Partly Cloudy,987.8,0.0,0.0,12.0
1930,Burbank,2018-03-14 15:53:00,12.0,30.0,Partly Cloudy,987.8,0.0,0.0,12.0
1931,Burbank,2018-03-14 16:53:00,13.0,30.0,Partly Cloudy,988.45,7.0,0.0,13.0
1932,Burbank,2018-03-14 16:54:00,13.0,28.0,Mostly Cloudy,988.45,7.0,0.0,13.0
1933,Burbank,2018-03-14 17:53:00,14.0,28.0,Mostly Cloudy,988.45,6.0,0.0,14.0
1934,Burbank,2018-03-14 18:10:00,14.0,26.0,Cloudy,988.45,6.0,0.0,14.0
1935,Burbank,2018-03-14 18:53:00,15.0,26.0,Cloudy,988.45,7.0,0.0,15.0
1936,Burbank,2018-03-14 19:53:00,16.0,26.0,Cloudy,988.13,17.0,0.0,16.0
1937,Burbank,2018-03-14 20:53:00,16.0,26.0,Cloudy,987.47,20.0,0.0,16.0
1938,Burbank,2018-03-14 21:53:00,16.0,28.0,Mostly Cloudy,987.14,24.0,0.0,16.0
1939,Burbank,2018-03-14 22:53:00,16.0,26.0,Cloudy,986.81,22.0,0.0,16.0
1940,Burbank,2018-03-14 23:53:00,16.0,28.0,Mostly Cloudy,986.81,26.0,0.0,16.0
1941,Burbank,2018-03-15 00:53:00,14.0,26.0,Cloudy,987.14,19.0,0.0,14.0
1942,Burbank,2018-03-15 01:53:00,14.0,26.0,Cloudy,987.14,11.0,0.0,14.0
1943,Burbank,2018-03-15 02:53:00,13.0,26.0,Cloudy,986.81,11.0,0.0,13.0
1944,Burbank,2018-03-15 03:53:00,13.0,26.0,Cloudy,987.14,7.0,0.0,13.0
1945,Burbank,2018-03-15 04:53:00,13.0,26.0,Cloudy,987.14,7.0,0.0,13.0
1946,Burbank,2018-03-15 05:53:00,12.0,26.0,Cloudy,986.81,6.0,0.25,12.0
1947,Burbank,2018-03-15 06:53:00,13.0,26.0,Cloudy,986.15,13.0,0.0,13.0
1948,Burbank,2018-03-15 07:53:00,12.0,11.0,Light Rain,985.49,9.0,2.03,12.0
1949,Burbank,2018-03-15 08:14:00,12.0,40.0,Heavy Rain,985.16,7.0,1.02,12.0
1950,Burbank,2018-03-15 08:20:00,11.0,40.0,Heavy Rain,985.16,9.0,2.03,11.0
1951,Burbank,2018-03-15 08:33:00,11.0,40.0,Heavy Rain,984.83,7.0,3.56,11.0
1952,Burbank,2018-03-15 08:41:00,11.0,40.0,Heavy Rain,984.83,6.0,5.33,11.0
1953,Burbank,2018-03-15 08:46:00,11.0,40.0,Heavy Rain,984.83,6.0,7.37,11.0
1954,Burbank,2018-03-15 08:53:00,11.0,40.0,Heavy Rain,985.16,0.0,10.92,11.0
1955,Burbank,2018-03-15 09:01:00,11.0,12.0,Rain,985.16,0.0,0.51,11.0
1956,Burbank,2018-03-15 09:53:00,12.0,12.0,Rain,984.5,0.0,1.27,12.0
1957,Burbank,2018-03-15 10:27:00,12.0,26.0,Cloudy,984.5,0.0,0.25,12.0
1958,Burbank,2018-03-15 10:53:00,12.0,11.0,Light Rain,984.17,0.0,0.25,12.0
1959,Burbank,2018-03-15 11:13:00,10.0,11.0,Light Rain,984.17,22.0,0.51,10.0
1960,Burbank,2018-03-15 11:49:00,10.0,27.0,Mostly Cloudy,983.84,11.0,1.02,10.0
1961,Burbank,2018-03-15 11:53:00,10.0,27.0,Mostly Cloudy,983.84,11.0,1.02,10.0
1962,Burbank,2018-03-15 12:53:00,9.0,29.0,Partly Cloudy,984.5,7.0,0.0,8.0
1963,Burbank,2018-03-15 13:53:00,10.0,34.0,Fair,985.16,7.0,0.0,10.0
1964,Burbank,2018-03-15 14:53:00,11.0,34.0,Fair,985.49,13.0,0.0,11.0
1965,Burbank,2018-03-15 15:53:00,13.0,34.0,Fair,986.15,17.0,0.0,13.0
1966,Burbank,2018-03-15 16:53:00,14.0,34.0,Fair,987.14,15.0,0.0,14.0
1967,Burbank,2018-03-15 17:53:00,15.0,34.0,Fair,987.8,13.0,0.0,15.0
1968,Burbank,2018-03-15 18:53:00,16.0,34.0,Fair,987.8,17.0,0.0,16.0
1969,Burbank,2018-03-15 19:53:00,16.0,34.0,Fair,988.13,6.0,0.0,16.0
1970,Burbank,2018-03-15 20:53:00,17.0,34.0,Fair,987.14,13.0,0.0,17.0
1971,Burbank,2018-03-15 21:53:00,18.0,34.0,Fair,986.81,13.0,0.0,18.0
1972,Burbank,2018-03-15 22:53:00,17.0,30.0,Partly Cloudy,986.48,17.0,0.0,17.0
1973,Burbank,2018-03-15 23:53:00,17.0,34.0,Fair,986.48,15.0,0.0,17.0
1974,Burbank,2018-03-16 00:53:00,16.0,30.0,Partly Cloudy,986.48,13.0,0.0,16.0
1975,Burbank,2018-03-16 01:53:00,16.0,30.0,Partly Cloudy,986.81,11.0,0.0,16.0
1976,Burbank,2018-03-16 02:53:00,14.0,33.0,Fair,987.14,9.0,0.0,14.0
1977,Burbank,2018-03-16 03:53:00,14.0,33.0,Fair,987.8,0.0,0.0,14.0
1978,Burbank,2018-03-16 04:53:00,13.0,33.0,Fair,988.45,6.0,0.0,13.0
1979,Burbank,2018-03-16 05:53:00,12.0,33.0,Fair,988.45,7.0,0.0,12.0
1980,Burbank,2018-03-16 06:53:00,11.0,33.0,Fair,988.78,0.0,0.0,11.0
1981,Burbank,2018-03-16 07:53:00,11.0,33.0,Fair,988.45,15.0,0.0,11.0
1982,Burbank,2018-03-16 08:53:00,11.0,33.0,Fair,988.78,17.0,0.0,11.0
1983,Burbank,2018-03-16 09:53:00,11.0,33.0,Fair,988.45,19.0,0.0,11.0
1984,Burbank,2018-03-16 10:53:00,10.0,33.0,Fair,988.13,15.0,0.0,10.0
1985,Burbank,2018-03-16 11:53:00,10.0,29.0,Partly Cloudy,988.13,11.0,0.0,10.0
1986,Burbank,2018-03-16 12:02:00,10.0,27.0,Mostly Cloudy,988.13,9.0,0.0,10.0
1987,Burbank,2018-03-16 12:22:00,10.0,26.0,Cloudy,988.13,13.0,0.0,10.0
1988,Burbank,2018-03-16 12:53:00,10.0,27.0,Mostly Cloudy,988.13,13.0,0.0,10.0
1989,Burbank,2018-03-16 13:53:00,11.0,26.0,Cloudy,988.13,17.0,0.0,11.0
1990,Burbank,2018-03-16 14:53:00,10.0,30.0,Partly Cloudy,988.13,15.0,0.0,10.0
1991,Burbank,2018-03-16 15:53:00,11.0,26.0,Cloudy,988.45,19.0,0.0,11.0
1992,Burbank,2018-03-16 16:53:00,12.0,26.0,Cloudy,988.78,13.0,0.0,12.0
1993,Burbank,2018-03-16 17:53:00,13.0,30.0,Partly Cloudy,988.45,9.0,0.0,13.0
1994,Burbank,2018-03-16 18:53:00,14.0,26.0,Cloudy,988.13,11.0,0.0,14.0
1995,Burbank,2018-03-16 19:53:00,14.0,26.0,Cloudy,987.8,13.0,0.0,14.0
1996,Burbank,2018-03-16 20:53:00,14.0,28.0,Mostly Cloudy,987.14,20.0,0.0,14.0
1997,Burbank,2018-03-16 21:53:00,14.0,11.0,Light Rain,986.81,13.0,0.0,14.0
1998,Burbank,2018-03-16 22:53:00,13.0,11.0,Light Rain,986.15,15.0,0.0,13.0
1999,Burbank,2018-03-16 23:53:00,13.0,11.0,Light Rain,986.15,19.0,0.25,13.0
2000,Burbank,2018-03-17 00:53:00,12.0,26.0,Cloudy,986.48,13.0,0.0,12.0
2001,Burbank,2018-03-17 01:35:00,11.0,11.0,Light Rain,986.48,19.0,1.02,11.0
2002,Burbank,2018-03-17 01:53:00,11.0,26.0,Cloudy,986.48,7.0,1.27,11.0
2003,Burbank,2018-03-17 02:53:00,12.0,11.0,Light Rain,986.81,7.0,0.0,12.0
2004,Burbank,2018-03-17 03:53:00,11.0,26.0,Cloudy,986.81,7.0,0.25,11.0
2005,Burbank,2018-03-17 04:03:00,12.0,26.0,Cloudy,987.14,6.0,0.0,12.0
2006,Burbank,2018-03-17 04:53:00,11.0,26.0,Cloudy,987.14,11.0,0.0,11.0
2007,Burbank,2018-03-17 05:21:00,11.0,27.0,Mostly Cloudy,987.14,7.0,0.0,11.0
2008,Burbank,2018-03-17 05:53:00,11.0,26.0,Cloudy,986.81,11.0,0.0,11.0
2009,Burbank,2018-03-17 06:13:00,11.0,26.0,Cloudy,986.81,7.0,0.0,11.0
2010,Burbank,2018-03-17 06:24:00,11.0,26.0,Cloudy,987.14,9.0,0.0,11.0
2011,Burbank,2018-03-17 06:53:00,11.0,26.0,Cloudy,986.81,6.0,0.0,11.0
2012,Burbank,2018-03-17 07:53:00,11.0,26.0,Cloudy,986.81,6.0,0.0,11.0
2013,Burbank,2018-03-17 08:19:00,11.0,27.0,Mostly Cloudy,986.81,7.0,0.0,11.0
2014,Burbank,2018-03-17 08:45:00,11.0,27.0,Mostly Cloudy,986.81,6.0,0.0,11.0
2015,Burbank,2018-03-17 08:53:00,11.0,27.0,Mostly Cloudy,986.81,11.0,0.0,11.0
2016,Burbank,2018-03-17 09:53:00,11.0,26.0,Cloudy,986.15,0.0,0.0,11.0
2017,Burbank,2018-03-17 10:53:00,11.0,26.0,Cloudy,986.15,0.0,0.0,11.0
2018,Burbank,2018-03-17 11:39:00,10.0,26.0,Cloudy,986.15,0.0,0.0,10.0
2019,Burbank,2018-03-17 11:53:00,10.0,27.0,Mostly Cloudy,986.15,0.0,0.0,10.0
2020,Burbank,2018-03-17 12:07:00,10.0,29.0,Partly Cloudy,986.15,0.0,0.0,10.0
2021,Burbank,2018-03-17 12:53:00,10.0,27.0,Mostly Cloudy,986.48,6.0,0.0,10.0
2022,Burbank,2018-03-17 13:17:00,10.0,27.0,Mostly Cloudy,986.81,6.0,0.0,10.0
2023,Burbank,2018-03-17 13:53:00,9.0,30.0,Partly Cloudy,987.14,0.0,0.0,9.0
2024,Burbank,2018-03-17 14:53:00,9.0,34.0,Fair,987.8,6.0,0.0,9.0
2025,Burbank,2018-03-17 15:53:00,11.0,34.0,Fair,988.13,0.0,0.0,11.0
2026,Burbank,2018-03-17 16:53:00,12.0,34.0,Fair,988.13,0.0,0.0,12.0
2027,Burbank,2018-03-17 17:53:00,13.0,34.0,Fair,987.8,11.0,0.0,13.0
2028,Burbank,2018-03-17 18:53:00,13.0,28.0,Mostly Cloudy,987.47,17.0,0.0,13.0
2029,Burbank,2018-03-17 19:53:00,14.0,30.0,Partly Cloudy,987.47,17.0,0.0,14.0
2030,Burbank,2018-03-17 20:53:00,15.0,30.0,Partly Cloudy,987.14,11.0,0.0,15.0
2031,Burbank,2018-03-17 21:53:00,14.0,30.0,Partly Cloudy,987.14,22.0,0.0,14.0
2032,Burbank,2018-03-17 22:53:00,13.0,28.0,Mostly Cloudy,987.47,20.0,0.0,13.0
2033,Burbank,2018-03-17 23:53:00,13.0,28.0,Mostly Cloudy,987.14,20.0,0.0,13.0
2034,Burbank,2018-03-18 00:53:00,13.0,28.0,Mostly Cloudy,987.14,19.0,0.0,13.0
2035,Burbank,2018-03-18 01:53:00,13.0,28.0,Mostly Cloudy,987.47,19.0,0.0,13.0
2036,Burbank,2018-03-18 02:53:00,12.0,29.0,Partly Cloudy,987.8,15.0,0.0,12.0
2037,Burbank,2018-03-18 03:53:00,11.0,26.0,Cloudy,988.45,6.0,0.0,11.0
2038,Burbank,2018-03-18 04:53:00,11.0,29.0,Partly Cloudy,988.45,13.0,0.0,11.0
2039,Burbank,2018-03-18 05:53:00,10.0,33.0,Fair,988.78,6.0,0.0,10.0
2040,Burbank,2018-03-18 06:53:00,10.0,33.0,Fair,988.45,6.0,0.0,10.0
2041,Burbank,2018-03-18 07:53:00,9.0,33.0,Fair,989.11,6.0,0.0,9.0
2042,Burbank,2018-03-18 08:53:00,8.0,33.0,Fair,989.44,0.0,0.0,8.0
2043,Burbank,2018-03-18 09:53:00,8.0,33.0,Fair,989.11,6.0,0.0,8.0
2044,Burbank,2018-03-18 10:53:00,7.0,33.0,Fair,989.11,9.0,0.0,5.0
2045,Burbank,2018-03-18 11:53:00,7.0,33.0,Fair,989.11,6.0,0.0,7.0
2046,Burbank,2018-03-18 12:53:00,6.0,33.0,Fair,989.11,0.0,0.0,6.0
2047,Burbank,2018-03-18 13:53:00,6.0,34.0,Fair,990.43,0.0,0.0,6.0
2048,Burbank,2018-03-18 14:53:00,7.0,34.0,Fair,990.76,0.0,0.0,7.0
2049,Burbank,2018-03-18 15:53:00,9.0,34.0,Fair,991.75,0.0,0.0,9.0
2050,Burbank,2018-03-18 16:53:00,11.0,34.0,Fair,992.41,15.0,0.0,11.0
2051,Burbank,2018-03-18 17:53:00,13.0,34.0,Fair,992.73,7.0,0.0,13.0
2052,Burbank,2018-03-18 18:53:00,14.0,34.0,Fair,992.73,11.0,0.0,14.0
2053,Burbank,2018-03-18 19:53:00,15.0,30.0,Partly Cloudy,992.73,9.0,0.0,15.0
2054,Burbank,2018-03-18 20:53:00,16.0,34.0,Fair,991.75,19.0,0.0,16.0
2055,Burbank,2018-03-18 21:53:00,16.0,30.0,Partly Cloudy,991.75,15.0,0.0,16.0
2056,Burbank,2018-03-18 22:53:00,16.0,30.0,Partly Cloudy,991.09,9.0,0.0,16.0
2057,Burbank,2018-03-18 23:53:00,16.0,34.0,Fair,990.76,11.0,0.0,16.0
2058,Burbank,2018-03-19 00:53:00,14.0,34.0,Fair,991.09,15.0,0.0,14.0
2059,Burbank,2018-03-19 01:53:00,14.0,26.0,Cloudy,991.75,7.0,0.0,14.0
2060,Burbank,2018-03-19 02:53:00,14.0,26.0,Cloudy,991.42,0.0,0.0,14.0
2061,Burbank,2018-03-19 03:53:00,14.0,26.0,Cloudy,991.09,6.0,0.0,14.0
2062,Burbank,2018-03-19 04:53:00,14.0,26.0,Cloudy,990.43,0.0,0.0,14.0
2063,Burbank,2018-03-19 05:53:00,13.0,27.0,Mostly Cloudy,991.09,0.0,0.0,13.0
2064,Burbank,2018-03-19 06:53:00,12.0,26.0,Cloudy,991.42,0.0,0.0,12.0
2065,Burbank,2018-03-19 07:53:00,12.0,33.0,Fair,990.76,0.0,0.0,12.0
2066,Burbank,2018-03-19 08:53:00,11.0,33.0,Fair,990.43,0.0,0.0,11.0
2067,Burbank,2018-03-19 09:53:00,9.0,29.0,Partly Cloudy,990.43,0.0,0.0,9.0
2068,Burbank,2018-03-19 10:53:00,9.0,33.0,Fair,990.1,7.0,0.0,8.0
2069,Burbank,2018-03-19 11:53:00,8.0,33.0,Fair,989.77,6.0,0.0,8.0
2070,Burbank,2018-03-19 12:53:00,8.0,33.0,Fair,989.44,7.0,0.0,7.0
2071,Burbank,2018-03-19 13:53:00,8.0,34.0,Fair,989.77,0.0,0.0,8.0
2072,Burbank,2018-03-19 14:53:00,9.0,34.0,Fair,990.1,0.0,0.0,9.0
2073,Burbank,2018-03-19 15:53:00,12.0,34.0,Fair,990.76,0.0,0.0,12.0
2074,Burbank,2018-03-19 16:53:00,14.0,34.0,Fair,990.76,0.0,0.0,14.0
2075,Burbank,2018-03-19 17:53:00,17.0,34.0,Fair,990.76,0.0,0.0,17.0
2076,Burbank,2018-03-19 18:53:00,20.0,34.0,Fair,990.43,0.0,0.0,20.0
2077,Burbank,2018-03-19 19:53:00,21.0,34.0,Fair,990.1,9.0,0.0,21.0
2078,Burbank,2018-03-19 20:53:00,21.0,30.0,Partly Cloudy,988.78,0.0,0.0,21.0
2079,Burbank,2018-03-19 21:53:00,22.0,30.0,Partly Cloudy,987.8,11.0,0.0,22.0
2080,Burbank,2018-03-19 22:53:00,22.0,34.0,Fair,987.47,13.0,0.0,22.0
2081,Burbank,2018-03-19 23:53:00,21.0,26.0,Cloudy,987.47,19.0,0.0,21.0
2082,Burbank,2018-03-20 00:53:00,19.0,34.0,Fair,987.8,11.0,0.0,19.0
2083,Burbank,2018-03-20 01:53:00,19.0,26.0,Cloudy,988.13,6.0,0.0,19.0
2084,Burbank,2018-03-20 02:53:00,18.0,33.0,Fair,988.45,0.0,0.0,18.0
2085,Burbank,2018-03-20 03:53:00,17.0,33.0,Fair,988.78,6.0,0.0,17.0
2086,Burbank,2018-03-20 04:53:00,17.0,33.0,Fair,989.44,9.0,0.0,17.0
2087,Burbank,2018-03-20 05:53:00,15.0,27.0,Mostly Cloudy,989.44,7.0,0.0,15.0
2088,Burbank,2018-03-20 06:53:00,14.0,29.0,Partly Cloudy,989.11,9.0,0.0,14.0
2089,Burbank,2018-03-20 07:53:00,13.0,33.0,Fair,988.78,0.0,0.0,13.0
2090,Burbank,2018-03-20 08:53:00,13.0,29.0,Partly Cloudy,989.11,7.0,0.0,13.0
2091,Burbank,2018-03-20 09:53:00,12.0,26.0,Cloudy,988.78,6.0,0.0,12.0
2092,Burbank,2018-03-20 10:53:00,12.0,26.0,Cloudy,988.13,0.0,0.0,12.0
2093,Burbank,2018-03-20 11:53:00,13.0,26.0,Cloudy,988.13,7.0,0.0,13.0
2094,Burbank,2018-03-20 12:53:00,13.0,26.0,Cloudy,988.13,0.0,0.0,13.0
2095,Burbank,2018-03-20 13:53:00,13.0,26.0,Cloudy,988.13,0.0,0.0,13.0
2096,Burbank,2018-03-20 14:53:00,14.0,26.0,Cloudy,988.13,0.0,0.0,14.0
2097,Burbank,2018-03-20 15:53:00,14.0,28.0,Mostly Cloudy,988.45,6.0,0.0,14.0
2098,Burbank,2018-03-20 16:53:00,17.0,28.0,Mostly Cloudy,988.78,0.0,0.0,17.0
2099,Burbank,2018-03-20 17:53:00,19.0,30.0,Partly Cloudy,988.45,7.0,0.0,19.0
2100,Burbank,2018-03-20 18:53:00,21.0,26.0,Cloudy,988.45,6.0,0.0,21.0
2101,Burbank,2018-03-20 19:53:00,21.0,26.0,Cloudy,987.8,7.0,0.0,21.0
2102,Burbank,2018-03-20 20:53:00,21.0,26.0,Cloudy,987.14,9.0,0.0,21.0
2103,Burbank,2018-03-20 21:53:00,21.0,28.0,Mostly Cloudy,986.81,11.0,0.0,21.0
2104,Burbank,2018-03-20 22:53:00,20.0,26.0,Cloudy,985.82,0.0,0.0,20.0
2105,Burbank,2018-03-20 23:53:00,21.0,26.0,Cloudy,985.49,0.0,0.0,21.0
2106,Burbank,2018-03-21 00:53:00,21.0,26.0,Cloudy,985.49,9.0,0.0,21.0
2107,Burbank,2018-03-21 01:53:00,19.0,26.0,Cloudy,986.15,13.0,0.0,19.0
2108,Burbank,2018-03-21 01:57:00,19.0,26.0,Cloudy,986.15,15.0,0.0,19.0
2109,Burbank,2018-03-21 02:53:00,18.0,11.0,Light Rain,986.81,15.0,0.0,18.0
2110,Burbank,2018-03-21 03:53:00,17.0,26.0,Cloudy,987.8,17.0,0.0,17.0
2111,Burbank,2018-03-21 04:40:00,16.0,11.0,Light Rain,987.8,15.0,0.0,16.0
2112,Burbank,2018-03-21 04:53:00,15.0,11.0,Light Rain,987.8,19.0,0.25,15.0
2113,Burbank,2018-03-21 05:53:00,14.0,26.0,Cloudy,987.47,7.0,0.25,14.0
2114,Burbank,2018-03-21 06:53:00,14.0,26.0,Cloudy,987.14,6.0,0.0,14.0
2115,Burbank,2018-03-21 07:53:00,13.0,27.0,Mostly Cloudy,987.14,15.0,0.0,13.0
2116,Burbank,2018-03-21 08:53:00,13.0,33.0,Fair,986.81,0.0,0.0,13.0
2117,Burbank,2018-03-21 09:53:00,13.0,27.0,Mostly Cloudy,986.81,0.0,0.0,13.0
2118,Burbank,2018-03-21 10:53:00,12.0,27.0,Mostly Cloudy,986.15,0.0,0.0,12.0
2119,Burbank,2018-03-21 11:53:00,13.0,26.0,Cloudy,986.48,0.0,0.0,13.0
2120,Burbank,2018-03-21 12:53:00,13.0,26.0,Cloudy,986.81,0.0,0.0,13.0
2121,Burbank,2018-03-21 13:53:00,13.0,11.0,Light Rain,988.45,7.0,0.0,13.0
2122,Burbank,2018-03-21 14:53:00,15.0,11.0,Light Rain,987.47,11.0,0.25,15.0
2123,Burbank,2018-03-21 15:53:00,16.0,26.0,Cloudy,987.14,11.0,0.0,16.0
2124,Burbank,2018-03-21 16:53:00,16.0,26.0,Cloudy,988.13,9.0,0.0,16.0
2125,Burbank,2018-03-21 17:41:00,14.0,40.0,Heavy Rain,990.43,13.0,2.03,14.0
2126,Burbank,2018-03-21 17:53:00,13.0,40.0,Heavy Rain,990.43,9.0,3.3,13.0
2127,Burbank,2018-03-21 18:25:00,13.0,12.0,Rain,990.1,13.0,3.3,13.0
2128,Burbank,2018-03-21 18:53:00,14.0,12.0,Rain,989.77,13.0,5.59,14.0
2129,Burbank,2018-03-21 19:53:00,13.0,11.0,Light Rain,990.43,17.0,0.76,13.0
2130,Burbank,2018-03-21 20:08:00,13.0,12.0,Rain,990.43,13.0,0.51,13.0
2131,Burbank,2018-03-21 20:37:00,12.0,11.0,Light Rain,989.44,13.0,1.52,12.0
2132,Burbank,2018-03-21 20:50:00,12.0,12.0,Rain,989.77,13.0,1.78,12.0
2133,Burbank,2018-03-21 20:53:00,12.0,12.0,Rain,989.77,11.0,2.03,12.0
2134,Burbank,2018-03-21 21:53:00,12.0,12.0,Rain,989.11,6.0,3.05,12.0
2135,Burbank,2018-03-21 22:13:00,13.0,11.0,Light Rain,988.78,9.0,0.25,13.0
2136,Burbank,2018-03-21 22:25:00,13.0,12.0,Rain,988.45,7.0,0.76,13.0
2137,Burbank,2018-03-21 22:53:00,13.0,11.0,Light Rain,988.13,0.0,0.76,13.0
2138,Burbank,2018-03-21 23:53:00,14.0,26.0,Cloudy,988.13,0.0,0.25,14.0
2139,Burbank,2018-03-22 00:53:00,16.0,26.0,Cloudy,987.47,0.0,0.0,16.0
2140,Burbank,2018-03-22 01:53:00,16.0,28.0,Mostly Cloudy,987.47,6.0,0.0,16.0
2141,Burbank,2018-03-22 02:53:00,16.0,26.0,Cloudy,987.47,0.0,0.0,16.0
2142,Burbank,2018-03-22 03:53:00,15.0,26.0,Cloudy,987.14,6.0,0.0,15.0
2143,Burbank,2018-03-22 04:53:00,15.0,26.0,Cloudy,987.8,0.0,0.0,15.0
2144,Burbank,2018-03-22 05:53:00,15.0,27.0,Mostly Cloudy,986.48,11.0,0.0,15.0
2145,Burbank,2018-03-22 06:53:00,14.0,26.0,Cloudy,987.14,7.0,0.0,14.0
2146,Burbank,2018-03-22 07:53:00,15.0,26.0,Cloudy,987.14,11.0,0.0,15.0
2147,Burbank,2018-03-22 08:53:00,15.0,11.0,Light Rain,986.15,0.0,0.0,15.0
2148,Burbank,2018-03-22 09:53:00,14.0,26.0,Cloudy,985.82,6.0,0.0,14.0
2149,Burbank,2018-03-22 10:53:00,15.0,26.0,Cloudy,986.48,6.0,0.0,15.0
2150,Burbank,2018-03-22 11:53:00,16.0,11.0,Light Rain,986.15,0.0,0.76,16.0
2151,Burbank,2018-03-22 12:53:00,15.0,11.0,Light Rain,986.81,9.0,0.76,15.0
2152,Burbank,2018-03-22 13:53:00,15.0,11.0,Light Rain,987.14,0.0,0.0,15.0
2153,Burbank,2018-03-22 14:10:00,15.0,11.0,Light Rain,987.47,6.0,0.25,15.0
2154,Burbank,2018-03-22 14:53:00,15.0,12.0,Rain,987.47,7.0,1.52,15.0
2155,Burbank,2018-03-22 15:53:00,16.0,12.0,Rain,987.47,17.0,2.54,16.0
2156,Burbank,2018-03-22 16:53:00,16.0,11.0,Light Rain,988.45,11.0,2.03,16.0
2157,Burbank,2018-03-22 17:53:00,14.0,12.0,Rain,990.43,20.0,5.08,14.0
2158,Burbank,2018-03-22 18:53:00,14.0,12.0,Rain,989.44,6.0,1.27,14.0
2159,Burbank,2018-03-22 19:53:00,14.0,11.0,Light Rain,989.77,9.0,1.27,14.0
2160,Burbank,2018-03-22 20:42:00,14.0,40.0,Heavy Rain,989.11,13.0,1.27,14.0
2161,Burbank,2018-03-22 20:50:00,14.0,12.0,Rain,989.11,13.0,1.52,14.0
2162,Burbank,2018-03-22 20:53:00,14.0,11.0,Light Rain,989.11,15.0,1.52,14.0
2163,Burbank,2018-03-22 21:02:00,14.0,11.0,Light Rain,988.78,26.0,0.25,14.0
2164,Burbank,2018-03-22 21:25:00,14.0,26.0,Cloudy,988.45,20.0,0.25,14.0
2165,Burbank,2018-03-22 21:44:00,14.0,26.0,Cloudy,988.45,20.0,0.25,14.0
2166,Burbank,2018-03-22 21:53:00,14.0,26.0,Cloudy,988.45,19.0,0.25,14.0
2167,Burbank,2018-03-22 22:06:00,14.0,11.0,Light Rain,988.45,19.0,0.0,14.0
2168,Burbank,2018-03-22 22:28:00,14.0,11.0,Light Rain,988.78,19.0,0.0,14.0
2169,Burbank,2018-03-22 22:45:00,14.0,12.0,Rain,988.13,17.0,0.51,14.0
2170,Burbank,2018-03-22 22:53:00,14.0,11.0,Light Rain,988.13,19.0,0.51,14.0
2171,Burbank,2018-03-22 22:56:00,14.0,11.0,Light Rain,988.13,20.0,0.0,14.0
2172,Burbank,2018-03-22 22:58:00,14.0,11.0,Light Rain,988.13,20.0,0.0,14.0
2173,Burbank,2018-03-22 23:03:00,14.0,26.0,Cloudy,987.8,17.0,0.0,14.0
2174,Burbank,2018-03-22 23:53:00,14.0,11.0,Light Rain,987.8,20.0,0.51,14.0
2175,Burbank,2018-03-23 00:53:00,14.0,26.0,Cloudy,987.8,22.0,0.0,14.0
2176,Burbank,2018-03-23 01:15:00,14.0,26.0,Cloudy,988.13,19.0,0.0,14.0
2177,Burbank,2018-03-23 01:36:00,13.0,11.0,Light Rain,988.13,17.0,0.0,13.0
2178,Burbank,2018-03-23 01:48:00,13.0,11.0,Light Rain,988.45,19.0,0.0,13.0
2179,Burbank,2018-03-23 01:53:00,13.0,11.0,Light Rain,988.45,13.0,0.0,13.0
2180,Burbank,2018-03-23 02:53:00,13.0,26.0,Cloudy,989.11,19.0,0.0,13.0
2181,Burbank,2018-03-23 03:07:00,12.0,26.0,Cloudy,989.11,15.0,0.0,12.0
